ID,Polymer,Solvent,group,Bg,Bth,Pe,phi,Nw,eta_sp,eta_sp_131,eta_sp_2
708,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00529,741,2.41783,3.114423134,116.5993716
709,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00596,741,3.5377,3.89837963,134.4034059
710,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00662,741,3.86671,3.713671734,119.0713876
711,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00999,741,10.10275,5.662277869,136.6124946
712,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.0134,741,18.69354,7.133568791,140.4959311
713,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.02032,741,126.25652,27.93798996,412.6560336
714,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.02741,741,493.0779,73.74269596,885.684937
715,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.03458,741,1221.35455,134.7585358,1378.394618
716,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.04186,741,2038.42251,175.1474085,1569.920103
717,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.04934,741,4769.8364,330.4894487,2644.155459
718,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.05711,741,13333.7772,762.9131322,5517.097585
719,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.06509,741,20432.91068,985.1533075,6508.538609
720,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.07295,741,39316.51678,1632.839929,9970.254275
721,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.00329,1000,1.31685,2.340345075,121.6590756
722,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.00462,1000,2.15273,2.453244896,100.8568992
723,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.00662,1000,4.54948,3.237739314,103.8115753
724,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.01339,1000,13.71061,3.880741018,76.47079821
725,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.02032,1000,37.54165,6.155635658,90.92136544
726,cellulose SSP,1-ethyl-3-methylimidazolium acetate,49,0.8,0,3.2,0.03467,1000,305.81966,24.91842463,254.42379
727,cellulose SSP,1-ethyl-3-methylimidazolium acetate,50,0.9,0,3.2,0.00442,1000,1.15787,1.398195262,59.26731639
728,cellulose SSP,1-ethyl-3-methylimidazolium acetate,50,0.9,0,3.2,0.00633,1000,2.10176,1.586086824,52.45364859
729,cellulose SSP,1-ethyl-3-methylimidazolium acetate,50,0.9,0,3.2,0.01281,1000,6.17282,1.85145665,37.61710364
730,cellulose SSP,1-ethyl-3-methylimidazolium acetate,50,0.9,0,3.2,0.01942,1000,14.89275,2.591113184,39.48902837
731,cellulose SSP,1-ethyl-3-methylimidazolium acetate,50,0.9,0,3.2,0.0331,1000,78.54657,6.800254066,71.69208934
732,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.00126,741,1.1613,9.782564717,987.1544959
733,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.00191,741,1.76286,8.615023466,652.1280502
734,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.00318,741,3.09635,7.764371166,413.2164458
735,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.00642,741,8.18912,8.187241044,268.1321997
736,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.00971,741,32.61206,18.97098272,466.7900228
737,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.01292,741,42.43993,16.98736176,343.1084577
738,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.01624,741,153.34768,45.501309,784.6698255
739,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.01963,741,547.39385,126.7299371,1917.083841
740,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.02644,741,1430.23324,224.2288411,2760.995874
741,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.03338,741,3907.26814,451.5070342,4732.409783
742,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.04048,741,10545.31919,946.7278553,8684.813846
743,cellulose,1-butyl-3-methylimidazolium chloride,51,0.59,0,3.6,0.05519,741,36001.70346,2154.192112,15950.8582
744,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00123,780,1.08486,8.959913504,919.3245779
745,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00184,780,1.70452,8.30976768,645.4637439
746,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00307,780,4.27473,10.66350513,581.4834191
747,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00461,780,11.16728,16.36198103,673.6758081
748,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00615,780,20.51099,20.60793799,695.2512665
749,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.00922,780,67.18071,39.72965097,1013.183584
750,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.01229,780,115.0989,46.72648486,976.9510514
751,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.01844,780,1007.88889,240.5827581,3800.11047
752,cellulose,1-butyl-3-methylimidazolium acetate,52,0.58,0.34,8.2,0.02458,780,4624.15263,757.7148164,9812.367394
753,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00123,780,1.01439,8.377898216,859.6073766
754,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00184,780,1.73022,8.435058689,655.1957612
755,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00307,780,3.82014,9.529510051,519.6464031
756,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00461,780,10.8741,15.93242203,655.9894714
757,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00615,780,20.55036,20.64749407,696.5857726
758,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.00922,780,67.69424,40.0333448,1020.928369
759,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.01229,780,113.92446,46.24969965,966.9824905
760,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.01844,780,966.03237,230.59162,3642.296051
761,cellulose,1-butyl-3-methylimidazolium acetate,53,0.58,0.34,8.2,0.02458,780,4034.97122,661.171402,8562.135207
762,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.00184,780,1.5339,7.477971889,580.8537516
763,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.00461,780,9.6822,14.18608405,584.0870748
764,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.00615,780,17.68664,17.77023831,599.5156187
765,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.00922,780,47.52119,28.1033096,716.6892044
766,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.01229,780,96.02966,38.98498121,815.0927359
767,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.01844,780,759.22881,181.2276759,2862.570844
768,cellulose,1-butyl-3-methylimidazolium acetate,54,0,0.35,8.3,0.02458,780,3176.9661,520.5784666,6741.464019
769,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.00184,780,1.43494,6.995528381,543.3798047
770,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.00461,780,8.75836,12.83249996,528.3556292
771,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.00615,780,15.26394,15.33608709,517.3945098
772,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.00922,780,45.07807,26.65848556,679.8433735
773,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.01229,780,78.88848,32.02620847,669.5996528
774,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.01844,780,550.78439,131.472059,2076.658993
775,cellulose,1-butyl-3-methylimidazolium acetate,55,0,0.35,8.3,0.02458,780,2006.43494,328.7749354,4257.618284
776,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.00184,780,1.1351,5.53376745,429.8370777
777,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.00461,780,7.03804,10.31193603,424.5758398
778,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.00615,780,12.33812,12.3964378,418.2193817
779,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.00922,780,34.19153,20.22035124,515.6583923
780,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.01229,780,63.68108,25.85248878,540.520353
781,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.01844,780,394.11974,94.07625682,1485.97585
782,cellulose,1-butyl-3-methylimidazolium acetate,56,0,0.36,8.3,0.02458,780,1782.43937,292.0709648,3782.303777
783,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,8.09E-04,9950,1.26279,1.41480261,193.9148239
784,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00119,9950,2.05525,1.389503642,145.8638436
785,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00199,9950,4.35795,1.503113533,110.5994608
786,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00299,9950,8.97295,1.816383174,100.8718046
787,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00397,9950,15.16633,2.118369835,96.71111874
788,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00586,9950,34.8294,2.92228717,101.9360217
789,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00804,9950,106.41767,5.902039608,165.4544939
790,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.00998,9950,248.52695,10.38698469,250.7779378
791,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,57,0.92,0.47,9.9,0.012,9950,544.97904,17.89441032,380.359464
792,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00118,100,2.65523,180.5998228,19069.44843
793,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00198,100,5.19843,179.5843752,13259.94796
794,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00297,100,12.08949,245.6509155,13705.50624
795,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00396,100,20.09367,280.1801055,12813.53306
796,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00594,100,48.12385,394.6866638,13639.1553
797,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00792,100,124.30414,699.5927549,19816.87774
798,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.00988,100,319.73287,1347.25862,32754.68271
799,poly(methyl methacrylate),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,58,0.86,0.44,9.9,0.01186,100,854.08491,2833.561269,60719.98712
800,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.00134,1532,1.06,3.984566997,385.3341531
801,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.00173,1532,1.48,3.982225525,322.783067
802,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.00192,1532,1.61,3.779684545,285.0786236
803,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.00388,1532,4.69,4.384231663,203.3530199
804,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.00589,1532,10.81,5.851459275,203.3931578
805,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.01002,1532,37.46,10.1151958,243.5418298
806,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.01215,1532,60.25,12.64146477,266.4070602
807,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.01655,1532,88.94,12.45244387,211.9543644
808,poly(acrylonitrile-co-itaconic-acid),1-butyl-3-methylimidazolium chloride,59,0.71,0,3.7,0.02114,1532,299.8,30.46799165,437.8878522
